Evento;Sitio;Fecha;Ronda;Blancas;Negras;Resultado;ELO Blancas;ELO Negras;Apertura;Movimientos;Lista_movimientos;Número de movimientos;Apertura_10_movimientos
Rated rapid game;https://lichess.org/L1EBn7DM;2024.06.28;?;Ashokkumar_Mari;Salvaje_Unitario;1/2-1/2;1286;1245;;d4 Nf6 Nf3 d5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bb5 Qd7 h3 a6 Bd3 O-O-O Bxf5 exf5 O-O Nh5 Ne5 Qe6 Qxh5 g6 Qf3 h6 Rfe1 g5 Bg3 Bd6 Nxd5 h5 e4 g4 Qe3 h4 Bh2 g3 fxg3 hxg3 Bxg3 Rdg8 Nc3 Nxe5 d5 Qg6 Ne2 Rh4 exf5 Qf6 Bxh4 Qxh4 Nf4 Nc4 Ng6 fxg6 Qe6+ Kb8 Qxg8+ Ka7 fxg6 Qg3 Kf1 Nd2+ Ke2 Qxg2+ Kd1 Bf4 Re2 Qf1+ Re1 Qf3+ Re2 Qf1+ Re1 Qf3+ Re2 Qf1+;['d4', 'Nf6', 'Nf3', 'd5', 'Nc3', 'Nc6', 'Bf4', 'Bf5', 'e3', 'e6', 'Bb5', 'Qd7', 'h3', 'a6', 'Bd3', 'O-O-O', 'Bxf5', 'exf5', 'O-O', 'Nh5', 'Ne5', 'Qe6', 'Qxh5', 'g6', 'Qf3', 'h6', 'Rfe1', 'g5', 'Bg3', 'Bd6', 'Nxd5', 'h5', 'e4', 'g4', 'Qe3', 'h4', 'Bh2', 'g3', 'fxg3', 'hxg3', 'Bxg3', 'Rdg8', 'Nc3', 'Nxe5', 'd5', 'Qg6', 'Ne2', 'Rh4', 'exf5', 'Qf6', 'Bxh4', 'Qxh4', 'Nf4', 'Nc4', 'Ng6', 'fxg6', 'Qe6+', 'Kb8', 'Qxg8+', 'Ka7', 'fxg6', 'Qg3', 'Kf1', 'Nd2+', 'Ke2', 'Qxg2+', 'Kd1', 'Bf4', 'Re2', 'Qf1+', 'Re1', 'Qf3+', 'Re2', 'Qf1+', 'Re1', 'Qf3+', 'Re2', 'Qf1+'];78;d4 Nf6 Nf3 d5 Nc3 Nc6 Bf4 Bf5 e3 e6
Rated rapid game;https://lichess.org/uzc2o7BM;2024.06.28;?;Salvaje_Unitario;vadim12434;1-0;1239;1229;;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Bc4 d5 exd5 Nxd5 Qe2+ Be6 Nxe6 fxe6 Qxe6+ Be7 Bxd5 Nd4 Qf7+ Kd7 Bxb7 Nxc2+ Ke2 Rb8 Qd5+ Bd6 Qc6+ Ke7 Bg5+ Kf8 Bxd8 Rxd8 Qxc2 Rb8 Qf5+ Kg8 Bd5#;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nf6', 'Bc4', 'd5', 'exd5', 'Nxd5', 'Qe2+', 'Be6', 'Nxe6', 'fxe6', 'Qxe6+', 'Be7', 'Bxd5', 'Nd4', 'Qf7+', 'Kd7', 'Bxb7', 'Nxc2+', 'Ke2', 'Rb8', 'Qd5+', 'Bd6', 'Qc6+', 'Ke7', 'Bg5+', 'Kf8', 'Bxd8', 'Rxd8', 'Qxc2', 'Rb8', 'Qf5+', 'Kg8', 'Bd5#'];39;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Bc4 d5
Rated rapid game;https://lichess.org/1w4VKKMS;2024.06.28;?;Salvaje_Unitario;Cozzolino;1-0;1233;1246;;e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ g6 Qxe5+ Qe7 Qxh8 Qxe4+ Be2 Qxc2 Na3 Qc6 O-O d6 Qxg8 Nd7 Qc4 Qb6 Qe6+ Kd8 d3 Ne5 Bg5+ Be7 Qxe7#;['e4', 'e5', 'Nf3', 'f6', 'Nxe5', 'fxe5', 'Qh5+', 'g6', 'Qxe5+', 'Qe7', 'Qxh8', 'Qxe4+', 'Be2', 'Qxc2', 'Na3', 'Qc6', 'O-O', 'd6', 'Qxg8', 'Nd7', 'Qc4', 'Qb6', 'Qe6+', 'Kd8', 'd3', 'Ne5', 'Bg5+', 'Be7', 'Qxe7#'];29;e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ g6 Qxe5+ Qe7
Rated rapid game;https://lichess.org/j8yqpQRp;2024.06.28;?;nithellen;Salvaje_Unitario;0-1;1169;1229;;e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Nf3 Bg4 O-O Bc5 Bxd5 Qxd5 c4 Qc6 Nc3 O-O Nd5 Re8 Be3 Bxe3 fxe3 e4 Nd4 Qg6 Nxc7 Bxd1 Nxe8 Bg4 h3 Bxh3 Rf2 exd3 g3 Qxg3+;['e4', 'e5', 'Bc4', 'Nf6', 'd3', 'd5', 'exd5', 'Nxd5', 'Nf3', 'Bg4', 'O-O', 'Bc5', 'Bxd5', 'Qxd5', 'c4', 'Qc6', 'Nc3', 'O-O', 'Nd5', 'Re8', 'Be3', 'Bxe3', 'fxe3', 'e4', 'Nd4', 'Qg6', 'Nxc7', 'Bxd1', 'Nxe8', 'Bg4', 'h3', 'Bxh3', 'Rf2', 'exd3', 'g3', 'Qxg3+'];36;e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Nf3 Bg4
Rated rapid game;https://lichess.org/iH893kSl;2024.06.28;?;Salvaje_Unitario;deshetty;1-0;1221;1330;;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 c3 Qf6 Be3 Nge7 b4 Bb6 Bc4 O-O O-O a6 Na3 d6 Nac2 Ne5 Bb3 Bg4 f3 Bh5 a4 c6 a5 Ba7 g4 Bg6 g5 Nxf3+ Rxf3 Qe5 Qd3 Bxe4 Qe2 Bxf3 Qxf3 d5 Re1 Qd6 Bf4 Qd7 Qh5 Ng6 Qf3 Rae8 Rf1 Qf5 Kh1 Nxf4 Nxf5 Re3;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Bc5', 'c3', 'Qf6', 'Be3', 'Nge7', 'b4', 'Bb6', 'Bc4', 'O-O', 'O-O', 'a6', 'Na3', 'd6', 'Nac2', 'Ne5', 'Bb3', 'Bg4', 'f3', 'Bh5', 'a4', 'c6', 'a5', 'Ba7', 'g4', 'Bg6', 'g5', 'Nxf3+', 'Rxf3', 'Qe5', 'Qd3', 'Bxe4', 'Qe2', 'Bxf3', 'Qxf3', 'd5', 'Re1', 'Qd6', 'Bf4', 'Qd7', 'Qh5', 'Ng6', 'Qf3', 'Rae8', 'Rf1', 'Qf5', 'Kh1', 'Nxf4', 'Nxf5', 'Re3'];56;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 c3 Qf6
Rated rapid game;https://lichess.org/bpvPsy0Y;2024.06.27;?;SashanthD;Salvaje_Unitario;0-1;1159;1216;;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qh5 g6 Qh4 Bf5 Bxd5 Qxd5 O-O O-O-O g4 Bxc2 Nc3 Qc5 Nxf7 Be7 Qh3 Rdf8 Nxh8 Bd3 g5+ Bf5 Qg3 Rxh8 Na4 Qd4 Nc3 Bd3 Re1 Bc5 Nb5 Bxb5 Qh3+ Kb8 d3 Qxf2+ Kh1 Qxe1+ Kg2 Qe2+ Kg3 Bxd3 b4 Bxb4;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Ng5', 'd5', 'exd5', 'Nxd5', 'Qh5', 'g6', 'Qh4', 'Bf5', 'Bxd5', 'Qxd5', 'O-O', 'O-O-O', 'g4', 'Bxc2', 'Nc3', 'Qc5', 'Nxf7', 'Be7', 'Qh3', 'Rdf8', 'Nxh8', 'Bd3', 'g5+', 'Bf5', 'Qg3', 'Rxh8', 'Na4', 'Qd4', 'Nc3', 'Bd3', 'Re1', 'Bc5', 'Nb5', 'Bxb5', 'Qh3+', 'Kb8', 'd3', 'Qxf2+', 'Kh1', 'Qxe1+', 'Kg2', 'Qe2+', 'Kg3', 'Bxd3', 'b4', 'Bxb4'];52;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5
Rated rapid game;https://lichess.org/KmJFr0hV;2024.06.27;?;Salvaje_Unitario;ArindamB87;1-0;1209;1267;;e4 e5 Nf3 d6 Bc4 h6 d4 exd4 Qxd4 Qf6 Qxf6 Nxf6 e5 dxe5 Nxe5 Be6 Bxe6 fxe6 O-O Bd6 Ng6 Rg8 Re1 Kf7 Nf4 Nc6 Nxe6 Nd4 Nxd4;['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'd4', 'exd4', 'Qxd4', 'Qf6', 'Qxf6', 'Nxf6', 'e5', 'dxe5', 'Nxe5', 'Be6', 'Bxe6', 'fxe6', 'O-O', 'Bd6', 'Ng6', 'Rg8', 'Re1', 'Kf7', 'Nf4', 'Nc6', 'Nxe6', 'Nd4', 'Nxd4'];29;e4 e5 Nf3 d6 Bc4 h6 d4 exd4 Qxd4 Qf6
Rated rapid game;https://lichess.org/1G4msWWr;2024.06.27;?;karkeesan;Salvaje_Unitario;1/2-1/2;1211;1209;;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 O-O O-O d3 d6 Bg5 h6 Bh4 Bg4 Nd5 Nd4 c3 Nxf3+ gxf3 Bh3 Re1 g5 Nxf6+ Qxf6 Bg3 h5 Kh1 h4 Rg1 hxg3 Rxg3 Bd7 Qg1 Kh7 Rh3+ Kg6 Rg3 Qf4 Qg2 f6 Rg4 Bxg4 fxg4 Bxf2 Rf1 Rh8 Rxf2 Qc1+ Rf1 Qe3 Rf3 Qc1+ Rf1 Qe3 Rf3 Qb6 Qf1 Raf8 a4 Qxb2 Rf2 Qxc3 Rg2 Qb4 Qf5+ Kg7 Qd7+ Kg6 Qf5+ Kg7 Qd7+ Kg6 Qf5+;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Nc3', 'Bc5', 'O-O', 'O-O', 'd3', 'd6', 'Bg5', 'h6', 'Bh4', 'Bg4', 'Nd5', 'Nd4', 'c3', 'Nxf3+', 'gxf3', 'Bh3', 'Re1', 'g5', 'Nxf6+', 'Qxf6', 'Bg3', 'h5', 'Kh1', 'h4', 'Rg1', 'hxg3', 'Rxg3', 'Bd7', 'Qg1', 'Kh7', 'Rh3+', 'Kg6', 'Rg3', 'Qf4', 'Qg2', 'f6', 'Rg4', 'Bxg4', 'fxg4', 'Bxf2', 'Rf1', 'Rh8', 'Rxf2', 'Qc1+', 'Rf1', 'Qe3', 'Rf3', 'Qc1+', 'Rf1', 'Qe3', 'Rf3', 'Qb6', 'Qf1', 'Raf8', 'a4', 'Qxb2', 'Rf2', 'Qxc3', 'Rg2', 'Qb4', 'Qf5+', 'Kg7', 'Qd7+', 'Kg6', 'Qf5+', 'Kg7', 'Qd7+', 'Kg6', 'Qf5+'];75;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 O-O O-O
Rated rapid game;https://lichess.org/07jGyC2m;2024.06.27;?;Salvaje_Unitario;mbizzie;1-0;1204;1187;;e4 e5 Nf3 Nc6 d4 d6 d5 Nb4 Bd2 Nxd5 exd5 Nf6 Bg5 Be7 Bb5+ c6 dxc6 Qa5+ Nc3 O-O cxb7 Bxb7 Bxf6 Bxf6 Qxd6 Bxf3 gxf3 Rab8 O-O-O Bg5+ Kb1 Rfd8 Qxe5 Bh4 Rhg1 f6 Bc4+ Kh8 Qxa5 Bxf2 Rxd8+;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'd6', 'd5', 'Nb4', 'Bd2', 'Nxd5', 'exd5', 'Nf6', 'Bg5', 'Be7', 'Bb5+', 'c6', 'dxc6', 'Qa5+', 'Nc3', 'O-O', 'cxb7', 'Bxb7', 'Bxf6', 'Bxf6', 'Qxd6', 'Bxf3', 'gxf3', 'Rab8', 'O-O-O', 'Bg5+', 'Kb1', 'Rfd8', 'Qxe5', 'Bh4', 'Rhg1', 'f6', 'Bc4+', 'Kh8', 'Qxa5', 'Bxf2', 'Rxd8+'];41;e4 e5 Nf3 Nc6 d4 d6 d5 Nb4 Bd2 Nxd5
Rated rapid game;https://lichess.org/GyIUTeXo;2024.06.27;?;Salvaje_Unitario;Yokotoko1993;0-1;1209;1199;;e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 a6 O-O b5 Bd5 Nf6 d4 exd4 Nxd4 Bxd4 Be3 Ba7 Bg5 O-O e5 h6 Bh4 g5 Bg3 Nxd5 Nxd5 f5 exf6 Bb7 Qh5 Kh7 h4 g4 Qf5+ Kh8 Qxg4 Rg8 Qh5 Kh7 Bf4 Rg6 Rae1 Nd4 Re7+ Qxe7 Nxe7 Rxg2+ Kh1 Rxf2+ Kg1 Ne2+ Qxe2 Rxe2+ Rf2;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'Nc3', 'a6', 'O-O', 'b5', 'Bd5', 'Nf6', 'd4', 'exd4', 'Nxd4', 'Bxd4', 'Be3', 'Ba7', 'Bg5', 'O-O', 'e5', 'h6', 'Bh4', 'g5', 'Bg3', 'Nxd5', 'Nxd5', 'f5', 'exf6', 'Bb7', 'Qh5', 'Kh7', 'h4', 'g4', 'Qf5+', 'Kh8', 'Qxg4', 'Rg8', 'Qh5', 'Kh7', 'Bf4', 'Rg6', 'Rae1', 'Nd4', 'Re7+', 'Qxe7', 'Nxe7', 'Rxg2+', 'Kh1', 'Rxf2+', 'Kg1', 'Ne2+', 'Qxe2', 'Rxe2+', 'Rf2'];55;e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 a6 O-O b5
Rated rapid game;https://lichess.org/kBQodILc;2024.06.27;?;Panthalatta;Salvaje_Unitario;1-0;1257;1214;;Nf3 Nc6 e4 e5 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Nh5 Be2 c5 Qg4 g6 Bg5 Qa5+ c3 d6 Qf3 dxe5 Bf6 Rg8 Bxe5 c4 Qe3 Be7 Bd6 Qg5 f4 Qf6 Be5 Qc6 Bf3 Qb5 g4 Qxb2 gxh5 Qxa1 O-O b6 Bxa8 Bc5 Bd4+ Kf8 Bxc5+ bxc5 Qxc5+ Ke8 Qxc8+;['Nf3', 'Nc6', 'e4', 'e5', 'd4', 'exd4', 'Nxd4', 'Nxd4', 'Qxd4', 'Nf6', 'e5', 'Nh5', 'Be2', 'c5', 'Qg4', 'g6', 'Bg5', 'Qa5+', 'c3', 'd6', 'Qf3', 'dxe5', 'Bf6', 'Rg8', 'Bxe5', 'c4', 'Qe3', 'Be7', 'Bd6', 'Qg5', 'f4', 'Qf6', 'Be5', 'Qc6', 'Bf3', 'Qb5', 'g4', 'Qxb2', 'gxh5', 'Qxa1', 'O-O', 'b6', 'Bxa8', 'Bc5', 'Bd4+', 'Kf8', 'Bxc5+', 'bxc5', 'Qxc5+', 'Ke8', 'Qxc8+'];51;Nf3 Nc6 e4 e5 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6
Rated rapid game;https://lichess.org/1xNFr1ol;2024.06.27;?;Fares47550;Salvaje_Unitario;0-1;1198;1208;;e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O O-O Re1 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 Qd6 Rxd5 Qb6 Nc3 Bxf2+ Kh1 c6 Na4 Qc7 Rf5 Bxf5 Qf3 b5 Qxf5 bxc4 Qxf2 cxd3 cxd3 Rad8 Qf3 Rfe8 Bd2 Qe5 Nc3 Rb8 b3 a5 Bf4 Qe1+ Qf1 Qxc3 Bxb8 Rxb8 Rc1 Qb2 Rxc6 Qxa2 Rc7 Qxb3 Qxf7+ Qxf7 Rxf7 Rb1+ Rf1 Rxf1#;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'd3', 'Bc5', 'O-O', 'O-O', 'Re1', 'd5', 'exd5', 'Nxd5', 'Nxe5', 'Nxe5', 'Rxe5', 'Qd6', 'Rxd5', 'Qb6', 'Nc3', 'Bxf2+', 'Kh1', 'c6', 'Na4', 'Qc7', 'Rf5', 'Bxf5', 'Qf3', 'b5', 'Qxf5', 'bxc4', 'Qxf2', 'cxd3', 'cxd3', 'Rad8', 'Qf3', 'Rfe8', 'Bd2', 'Qe5', 'Nc3', 'Rb8', 'b3', 'a5', 'Bf4', 'Qe1+', 'Qf1', 'Qxc3', 'Bxb8', 'Rxb8', 'Rc1', 'Qb2', 'Rxc6', 'Qxa2', 'Rc7', 'Qxb3', 'Qxf7+', 'Qxf7', 'Rxf7', 'Rb1+', 'Rf1', 'Rxf1#'];62;e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O O-O
Rated rapid game;https://lichess.org/YGoOAUnp;2024.06.27;?;Salvaje_Unitario;Donbran94;1-0;1202;1200;;e4 e5 Nf3 d6 d4 f6 d5 Qe7 Be2 Bd7 Nh4 g6 Bh5 Qg7 Nf5 Bxf5 exf5 gxh5 Qxh5+ Kd7 O-O Be7 Nc3 c6 dxc6+ bxc6 b3 a6 Ba3 Nh6 Rad1 d5 Bxe7 Kxe7 Qh4 Rg8 g3 Nxf5 Qb4+ Nd6 f4 Nd7 fxe5 Nxe5 Rde1 Rgb8 Qh4 Rf8 Rxe5+ Kd7 Qh3+ Kc7 Re3 Ne4 Nxe4 dxe4 Rxe4 Rfe8 Rxe8 Rxe8 Qh5 Re2 Qxe2;['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'd5', 'Qe7', 'Be2', 'Bd7', 'Nh4', 'g6', 'Bh5', 'Qg7', 'Nf5', 'Bxf5', 'exf5', 'gxh5', 'Qxh5+', 'Kd7', 'O-O', 'Be7', 'Nc3', 'c6', 'dxc6+', 'bxc6', 'b3', 'a6', 'Ba3', 'Nh6', 'Rad1', 'd5', 'Bxe7', 'Kxe7', 'Qh4', 'Rg8', 'g3', 'Nxf5', 'Qb4+', 'Nd6', 'f4', 'Nd7', 'fxe5', 'Nxe5', 'Rde1', 'Rgb8', 'Qh4', 'Rf8', 'Rxe5+', 'Kd7', 'Qh3+', 'Kc7', 'Re3', 'Ne4', 'Nxe4', 'dxe4', 'Rxe4', 'Rfe8', 'Rxe8', 'Rxe8', 'Qh5', 'Re2', 'Qxe2'];63;e4 e5 Nf3 d6 d4 f6 d5 Qe7 Be2 Bd7
Rated rapid game;https://lichess.org/EQx7GcPB;2024.06.27;?;chimsegoidaibang;Salvaje_Unitario;0-1;1272;1196;;e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5 Bb5 Ne4 Qxd4 a6 Bxc6+ bxc6 Nc3 Bc5 Qd3 Nxf2;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Bc4', 'Nf6', 'e5', 'd5', 'Bb5', 'Ne4', 'Qxd4', 'a6', 'Bxc6+', 'bxc6', 'Nc3', 'Bc5', 'Qd3', 'Nxf2'];20;e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5
Rated rapid game;https://lichess.org/unOVVsjO;2024.06.27;?;Salvaje_Unitario;copkred;1-0;1189;1201;;e4 c5 Nf3 Nf6 Nc3 e6 d4 Nc6 Be3 h6 Bb5 a6 Ba4 b5 Bb3 b4 Na4 d6 e5 cxd4 Nxd4 dxe5 Nxc6 Qxd1+ Rxd1 Bb7 Nxe5 Bxg2 Rg1 Bd5 Bxd5 Nxd5 Bd2 a5 c4 bxc3 Bxc3 Nxc3 Nxc3 Bb4 a3 Bd6 Nc4 Bxh2 Rg2 Bf4 Rxg7 h5 Nb6 Ra6 Nca4 Be5 Rg5 f6 Rg7 h4 Rdd7 Bxb2 Rge7+ Kf8 Rf7+ Kg8 Nxb2 Rxb6 Nc4 Rb1+ Ke2 h3 Rg7+ Kf8 Rdf7+ Ke8 Nd6+ Kd8 Rd7#;['e4', 'c5', 'Nf3', 'Nf6', 'Nc3', 'e6', 'd4', 'Nc6', 'Be3', 'h6', 'Bb5', 'a6', 'Ba4', 'b5', 'Bb3', 'b4', 'Na4', 'd6', 'e5', 'cxd4', 'Nxd4', 'dxe5', 'Nxc6', 'Qxd1+', 'Rxd1', 'Bb7', 'Nxe5', 'Bxg2', 'Rg1', 'Bd5', 'Bxd5', 'Nxd5', 'Bd2', 'a5', 'c4', 'bxc3', 'Bxc3', 'Nxc3', 'Nxc3', 'Bb4', 'a3', 'Bd6', 'Nc4', 'Bxh2', 'Rg2', 'Bf4', 'Rxg7', 'h5', 'Nb6', 'Ra6', 'Nca4', 'Be5', 'Rg5', 'f6', 'Rg7', 'h4', 'Rdd7', 'Bxb2', 'Rge7+', 'Kf8', 'Rf7+', 'Kg8', 'Nxb2', 'Rxb6', 'Nc4', 'Rb1+', 'Ke2', 'h3', 'Rg7+', 'Kf8', 'Rdf7+', 'Ke8', 'Nd6+', 'Kd8', 'Rd7#'];75;e4 c5 Nf3 Nf6 Nc3 e6 d4 Nc6 Be3 h6
Rated rapid game;https://lichess.org/0T5nyf9M;2024.06.26;?;Danil0101;Salvaje_Unitario;1-0;1225;1195;;e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Nc3 Bb4 a3 Bxc3+ bxc3 Nxe4 Qe2 d5 f3 O-O fxe4;['e4', 'e5', 'd4', 'exd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'Nxe4', 'Qe2', 'd5', 'f3', 'O-O', 'fxe4'];19;e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Nc3 Bb4
Rated rapid game;https://lichess.org/o7FVxfI8;2024.06.26;?;theshootingstarbae;Salvaje_Unitario;0-1;1162;1189;;d4 Nf6 Nc3 Nc6 Bf4 Nxd4 Qxd4 d6 Qd2 e5 Bg5 Be7 Bxf6 Bxf6 e3 e4 Nxe4 Bxb2 Rd1 Bf5 Bb5+ c6 Ba4 Bxe4 Nh3 Bxg2 Qxd6 Bxh1 Qe5+ Qe7 Qxg7 Qb4+;['d4', 'Nf6', 'Nc3', 'Nc6', 'Bf4', 'Nxd4', 'Qxd4', 'd6', 'Qd2', 'e5', 'Bg5', 'Be7', 'Bxf6', 'Bxf6', 'e3', 'e4', 'Nxe4', 'Bxb2', 'Rd1', 'Bf5', 'Bb5+', 'c6', 'Ba4', 'Bxe4', 'Nh3', 'Bxg2', 'Qxd6', 'Bxh1', 'Qe5+', 'Qe7', 'Qxg7', 'Qb4+'];32;d4 Nf6 Nc3 Nc6 Bf4 Nxd4 Qxd4 d6 Qd2 e5
Rated rapid game;https://lichess.org/nfnqOrNb;2024.06.24;?;Salvaje_Unitario;CFSGGKK;1-0;1182;1239;;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Kg8 Bxd5+ Qxd5 Qxd5+;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Ng5', 'd5', 'exd5', 'Nxd5', 'Nxf7', 'Kxf7', 'Qf3+', 'Kg8', 'Bxd5+', 'Qxd5', 'Qxd5+'];17;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5
Rated rapid game;https://lichess.org/WxS69FsC;2024.06.24;?;costy0584;Salvaje_Unitario;1/2-1/2;1217;1182;;e3 e5 Be2 d5 Nf3 Nc6 O-O e4 Nd4 Nxd4 exd4 c5 Bb5+ Bd7 a4 a6 Bxd7+ Qxd7 dxc5 Bxc5 c3 Nf6 b4 Bb6 a5 Bc7 Qa4 O-O Qxd7 Nxd7 Bb2 f5 Ba3 Bd6 Bb2 Ne5 c4 Nxc4 Nc3 Nxb2 Nxd5 f4 Nb6 Rad8 Rac1 Bxb4 Rc2 Rxd2 Rc8 Rxc8 Nxc8 Bxa5 h3 f3 gxf3 exf3 Ne7+ Kf7 Nf5 Rd5 Nh4 Rg5+ Kh2 Bb6 Nxf3 Bc7+ Kh1 Rh5 h4 g5 Rb1 g4 Ng5+ Kg6 Rxb2 Rxh4+ Kg2 Kxg5 Rxb7 Rh2+ Kg1 Bf4 Rg7+ Kh6 Rxg4 Bd6 Ra4 Be5 Rxa6+ Kg7 Ra7+ Kh8 Re7 Rh5 Kg2 Rg5+ Kh3 h5 Re6 Rf5 Kg2 h4 Rh6+ Kg7 Rxh4 Rg5+ Kf3 Kg6 Rc4 Kf5 Ke2 Ke6 f3 Rg2+ Ke3 Kd5 Ra4 Rg3 Ra5+ Ke6 Ke4 Rg5 Ra6+ Kd7 Ra5 Ke6 Ra6+ Kd7 Kd5 Bf4+ Kd4 Be3+ Kxe3 Re5+ Kf2 Rb5 Ra1 Rb2+ Kg3 Rb3 Rd1+ Ke6 Kg4 Ke5 Re1+ Kf6 f4 Rb4 Rh1 Kg6 Rf1 Ra4 Kh4 Kf5 Kg3 Rb4 Rf3 Ra4 Rf2 Rb4 Rf3 Ra4 Rf2 Rb4 Rf3;['e3', 'e5', 'Be2', 'd5', 'Nf3', 'Nc6', 'O-O', 'e4', 'Nd4', 'Nxd4', 'exd4', 'c5', 'Bb5+', 'Bd7', 'a4', 'a6', 'Bxd7+', 'Qxd7', 'dxc5', 'Bxc5', 'c3', 'Nf6', 'b4', 'Bb6', 'a5', 'Bc7', 'Qa4', 'O-O', 'Qxd7', 'Nxd7', 'Bb2', 'f5', 'Ba3', 'Bd6', 'Bb2', 'Ne5', 'c4', 'Nxc4', 'Nc3', 'Nxb2', 'Nxd5', 'f4', 'Nb6', 'Rad8', 'Rac1', 'Bxb4', 'Rc2', 'Rxd2', 'Rc8', 'Rxc8', 'Nxc8', 'Bxa5', 'h3', 'f3', 'gxf3', 'exf3', 'Ne7+', 'Kf7', 'Nf5', 'Rd5', 'Nh4', 'Rg5+', 'Kh2', 'Bb6', 'Nxf3', 'Bc7+', 'Kh1', 'Rh5', 'h4', 'g5', 'Rb1', 'g4', 'Ng5+', 'Kg6', 'Rxb2', 'Rxh4+', 'Kg2', 'Kxg5', 'Rxb7', 'Rh2+', 'Kg1', 'Bf4', 'Rg7+', 'Kh6', 'Rxg4', 'Bd6', 'Ra4', 'Be5', 'Rxa6+', 'Kg7', 'Ra7+', 'Kh8', 'Re7', 'Rh5', 'Kg2', 'Rg5+', 'Kh3', 'h5', 'Re6', 'Rf5', 'Kg2', 'h4', 'Rh6+', 'Kg7', 'Rxh4', 'Rg5+', 'Kf3', 'Kg6', 'Rc4', 'Kf5', 'Ke2', 'Ke6', 'f3', 'Rg2+', 'Ke3', 'Kd5', 'Ra4', 'Rg3', 'Ra5+', 'Ke6', 'Ke4', 'Rg5', 'Ra6+', 'Kd7', 'Ra5', 'Ke6', 'Ra6+', 'Kd7', 'Kd5', 'Bf4+', 'Kd4', 'Be3+', 'Kxe3', 'Re5+', 'Kf2', 'Rb5', 'Ra1', 'Rb2+', 'Kg3', 'Rb3', 'Rd1+', 'Ke6', 'Kg4', 'Ke5', 'Re1+', 'Kf6', 'f4', 'Rb4', 'Rh1', 'Kg6', 'Rf1', 'Ra4', 'Kh4', 'Kf5', 'Kg3', 'Rb4', 'Rf3', 'Ra4', 'Rf2', 'Rb4', 'Rf3', 'Ra4', 'Rf2', 'Rb4', 'Rf3'];165;e3 e5 Be2 d5 Nf3 Nc6 O-O e4 Nd4 Nxd4
